Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
15;1024075;Поступление зарплаты на счет;Другое;0;0.57;мужской;1;0;высшее;рабочий;>250;1;30;27;Другое;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.5;1;1;8;2;0;1;6;6;0;0;0;0;0;0;0
15;1024095;Поступление зарплаты на счет;Ремонт;0;0.17;мужской;1;0;высшее;специалист;>250;0;77;40;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024115;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.53;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024135;2НДФЛ;Ремонт;0;0.54;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024155;Поступление зарплаты на счет;Отпуск;0;0.34;женский;0;0;высшее;менеджер среднего звена;>250;1;143;37;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024175;Поступление зарплаты на счет;Ремонт;1;0.19;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;181;48;Другое;Государственное предприятие;разведен / разведена;0;0;0;0;0;0.3076923077;0;0;0;0;0;0;2;18;2;0;0;38;80;1;1;0;0;0;0;0
15;1024195;2НДФЛ;Покупка автомобиля;0;0.37;женский;1;0;среднее-специальное;специалист;>250;0;17;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024215;2НДФЛ;Ремонт;1;0.34;мужской;1;0;второе высшее;менеджер высшего звена;>250;0;60;44;Торговля;ООО;повторный брак;2;2;2;2;2;0;0;0;0;0;1;1;0;15;1;0;0;13;13;0;0;0;0;0;0;0
15;1024235;Форма банка (без печати работодателя);Лечение;1;0.43;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;54;54;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024255;2НДФЛ;Покупка недвижимости/ строительство;1;0.52;мужской;1;0;среднее-специальное;менеджер высшего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024275;Поступление зарплаты на счет;Покупка автомобиля;1;0.42;мужской;0;0;высшее;менеджер среднего звена;>250;0;9;49;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024295;Поступление зарплаты на счет;Ремонт;1;0.08;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024315;2НДФЛ;Ремонт;1;0.58;мужской;0;0;среднее;рабочий;>250;0;91;39;Торговля;ЗАО;женат / замужем;0;0;0;0;0;0.0149253731;0;0;0;0;1;2;0;66;2;0;0;27;79;1;0;0;0;0;0;0
15;1024335;Поступление зарплаты на счет;Покупка автомобиля;1;0.46;мужской;1;0;среднее;специалист;>250;0;10;36;Торговля;ООО;разведен / разведена;2;1;1;0;0;0.3947368421;0;1;0;0;0.25;1;3;23;4;1;0;3;46;1;1;1;0;0;0;0
15;1024355;2НДФЛ;Покупка недвижимости/ строительство;1;0.24;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;10;51;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0.6;3;2;46;5;1;1;13;38;0;0;0;0;0;0;0
15;1024375;2НДФЛ;Ремонт;0;0.31;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;155;32;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024395;2НДФЛ;Ремонт;1;0.44;мужской;2;0;высшее;менеджер среднего звена;< 50;0;81;37;Другое;Государственное предприятие;женат / замужем;1;1;0;0;0;0.0588235294;1;0;0;0;0;0;3;32;3;0;1;18;63;1;0;0;0;0;0;0
15;1024415;Поступление зарплаты на счет;Ремонт;1;0.32;женский;1;0;среднее-специальное;вспомогательный персонал;>250;0;38;39;Информационные технологии;ООО;женат / замужем;1;0;0;0;0;0.3155339806;0;0;0;0;0.2142857143;4;10;141;14;2;0;11;87;1;0;0;0;1;1;0
15;1024435;Форма банка (без печати работодателя);Ремонт;1;0.56;мужской;1;0;среднее-специальное;специалист;>250;0;10;31;Торговля;ООО;женат / замужем;1;1;1;1;1;0.0126582278;1;0;0;0;0.6666666667;2;1;78;3;1;0;16;43;1;0;0;0;0;0;0
15;1024455;2НДФЛ;Покупка автомобиля;1;0.36;мужской;0;0;высшее;специалист;>250;0;71;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024475;2НДФЛ;Покупка автомобиля;0;0.26;женский;1;0;высшее;торговый представитель;>250;0;8;34;Другое;ООО;разведен / разведена;1;0;0;0;0;0;0;0;0;0;0.3333333333;1;2;60;3;1;0;6;39;0;0;0;0;0;0;0
15;1024495;Поступление зарплаты на счет;Ремонт;1;0.45;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024515;Поступление зарплаты на счет;Покупка автомобиля;0;0.55;мужской;0;0;высшее;специалист;>250;1;12;25;Информационные технологии;ОАО;разведен / разведена;1;1;1;0;0;0;0;0;0;0;0.7142857143;5;2;142;7;1;0;10;61;0;0;0;0;0;0;0
15;1024535;Форма банка (без печати работодателя);Ремонт;1;0.49;женский;1;0;среднее-специальное;рабочий;>250;0;305;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024555;2НДФЛ;Ремонт;0;0.09;мужской;0;0;второе высшее;менеджер среднего звена;>250;0;57;35;Информационные технологии;ООО;холост / не замужем;0;0;0;0;0;0.393442623;0;1;1;1;0.3;3;7;111;10;1;1;0;117;1;0;0;0;0;0;0
15;1024575;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.32;мужской;0;0;высшее;специалист;>250;0;17;26;Информационные технологии;ОАО;холост / не замужем;0;0;0;0;0;0.0476190476;0;0;0;0;0.5;1;1;20;2;0;0;8;19;1;0;0;0;0;0;0
15;1024595;Форма банка (без печати работодателя);Ремонт;1;0.22;мужской;2;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024615;2НДФЛ;Ремонт;1;0.59;мужской;0;0;высшее;рабочий;>250;3;111;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024635;Форма банка (без печати работодателя);Ремонт;0;0.51;мужской;0;0;высшее;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024655;Свободная форма с печатью работодателя;Ремонт;0;0.59;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;0;15;35;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024675;Поступление зарплаты на счет;Ремонт;0;0.23;женский;0;0;высшее;специалист;>250;0;48;33;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0.3333333333;1;2;112;3;0;2;17;62;0;0;0;0;0;0;0
15;1024695;Форма банка (без печати работодателя);Ремонт;0;0.27;женский;0;0;высшее;менеджер высшего звена;< 50;0;74;37;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024715;Поступление зарплаты на счет;Отпуск;1;0.47;женский;0;0;высшее;менеджер среднего звена;>250;1;63;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024735;Форма банка (без печати работодателя);Ремонт;1;0.41;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;28;46;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024755;2НДФЛ;Покупка автомобиля;1;0.41;мужской;1;0;среднее-специальное;рабочий;>250;0;52;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024775;Поступление зарплаты на счет;Покупка автомобиля;1;0.49;женский;0;0;среднее;вспомогательный персонал;>250;0;20;48;Торговля;ООО;холост / не замужем;1;1;0;0;0;0.4285714286;0;0;0;0;0.6666666667;2;1;20;3;0;0;6;24;1;1;1;0;1;0;0
15;1024795;2НДФЛ;Ремонт;1;0.24;мужской;1;0;высшее;менеджер среднего звена;>250;0;13;34;Другое;ОАО;женат / замужем;0;0;0;0;0;0.0217391304;0;0;0;0;0.2222222222;2;7;45;9;1;0;14;95;1;0;0;0;0;0;0
15;1024815;Форма банка (без печати работодателя);Покупка автомобиля;1;0.58;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;259;42;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024835;Поступление зарплаты на счет;Ремонт;0;0.38;женский;0;0;высшее;специалист;>250;0;29;29;Информационные технологии;ООО;женат / замужем;4;1;1;1;1;0;0;1;0;0;1;2;0;16;2;1;0;5;9;0;0;0;0;0;0;0
15;1024855;Поступление зарплаты на счет;Ремонт;1;0.41;женский;2;0;среднее-специальное;специалист;>250;0;17;28;Другое;ООО;женат / замужем;1;1;1;1;0;0.1538461538;0;0;0;0;1;3;0;33;3;3;0;15;32;1;0;0;0;0;0;0
15;1024875;Форма банка (без печати работодателя);Ремонт;1;0.42;женский;1;0;высшее;специалист;>250;0;30;29;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.175;0;0;0;0;1;3;0;33;3;2;0;6;20;1;1;0;0;0;0;0
15;1024895;Поступление зарплаты на счет;Ремонт;1;0.56;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;16;57;Другое;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;1;1;0;7;1;1;0;7;7;0;0;0;0;0;0;0
15;1024915;Поступление зарплаты на счет;Ремонт;1;0.51;женский;1;0;второе высшее;торговый представитель;>250;1;30;46;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024935;2НДФЛ;Ремонт;1;0.59;женский;1;0;высшее;специалист;>250;1;8;31;Другое;ОАО;женат / замужем;2;2;2;2;2;0.1935483871;0;2;0;0;0.5714285714;4;3;50;7;3;0;3;21;1;0;0;0;0;0;0
15;1024955;Поступление зарплаты на счет;Другое;1;0.57;женский;1;0;среднее-специальное;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1024975;Поступление зарплаты на счет;Покупка автомобиля;0;0.39;мужской;0;0;высшее;менеджер среднего звена;>250;0;6;43;Другое;Иная форма;женат / замужем;1;0;0;0;0;0.0261437908;1;0;0;0;0.6;3;2;149;5;1;2;16;92;1;0;0;0;0;0;0
15;1024995;2НДФЛ;Ремонт;0;0.16;мужской;0;0;высшее;менеджер среднего звена;>250;0;41;29;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1025015;Поступление зарплаты на счет;Другое;1;0.36;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;9;23;Торговля;ООО;женат / замужем;1;1;0;0;0;0.28;0;0;0;0;1;1;0;18;1;0;0;24;24;1;0;0;0;0;0;0
15;1025035;Форма банка (без печати работодателя);Ремонт;1;0.42;мужской;1;0;высшее;специалист;< 50;0;27;28;Другое;ООО;женат / замужем;3;2;0;0;0;0;1;0;0;0;0.5;5;5;78;10;2;0;6;36;0;0;0;0;0;0;0
15;1025055;Свободная форма с печатью работодателя;Ремонт;1;0.59;мужской;1;0;незаконченное высшее;вспомогательный персонал;>250;0;57;30;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;1025075;2НДФЛ;Ремонт;0;0.41;женский;0;0;высшее;специалист;>250;0;36;33;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
